all_days,stereo_vbee_ransac,6,kf,ape,1.260868,0.191141,0.152222,0.023299,0.258491,48.309222,0.174020
all_days,stereo_vbee_ransac,6,cam,rpe,1.751072,0.031249,0.011229,0.000145,0.080225,12.415038,0.073888
all_days,stereo_vbee_ransac,6,kf,rpe,1.718821,0.039396,0.009526,0.000161,0.112373,9.117198,0.105241
all_days,stereo_vbee_ransac,7,cam,ape,1.056158,0.168295,0.144001,0.008617,0.200016,77.092332,0.108088
all_days,stereo_vbee_ransac,7,kf,ape,0.736222,0.174453,0.144306,0.012378,0.202393,29.903000,0.102611
all_days,stereo_vbee_ransac,7,cam,rpe,1.006596,0.033117,0.011996,0.000130,0.077963,11.706615,0.070580
all_days,stereo_vbee_ransac,7,kf,rpe,0.723336,0.040920,0.009264,0.000224,0.097962,6.995857,0.089006
all_days,stereo_vbee_ransac,8,cam,ape,1.322219,0.166037,0.147074,0.004481,0.198664,75.895632,0.109082
all_days,stereo_vbee_ransac,8,kf,ape,0.785768,0.160106,0.145321,0.010430,0.186878,24.306732,0.096382
all_days,stereo_vbee_ransac,8,cam,rpe,1.870301,0.036040,0.012260,0.000186,0.094599,17.199930,0.087465
all_days,stereo_vbee_ransac,8,kf,rpe,0.580741,0.044705,0.011685,0.000207,0.096432,6.462866,0.085443
all_days,stereo_vbee_ransac,9,cam,ape,2.523620,0.192338,0.170953,0.009499,0.238728,109.593643,0.141411
all_days,stereo_vbee_ransac,9,kf,ape,0.661675,0.197893,0.183315,0.017558,0.225456,33.548031,0.108022
all_days,stereo_vbee_ransac,9,cam,rpe,3.155846,0.037815,0.012661,0.000055,0.115892,25.814343,0.109549
all_days,stereo_vbee_ransac,9,kf,rpe,1.039707,0.046894,0.011505,0.000467,0.110698,8.075379,0.100274
all_days,stereo_vbee_ransac,10,cam,ape,1.375748,0.233012,0.162616,0.006567,0.296764,169.355940,0.183777
all_days,stereo_vbee_ransac,10,kf,ape,0.934242,0.210736,0.141966,0.010333,0.275148,53.827102,0.176908
all_days,stereo_vbee_ransac,10,cam,rpe,1.259167,0.035232,0.011097,0.000191,0.087582,14.743028,0.080184
all_days,stereo_vbee_ransac,10,kf,rpe,0.952811,0.044260,0.011678,0.000178,0.098159,6.841016,0.087614
all_days,stereo_vbee_ransac,11,cam,ape,0.904950,0.171129,0.139724,0.009296,0.212556,85.525756,0.126074
all_days,stereo_vbee_ransac,11,kf,ape,0.764199,0.176860,0.141644,0.005093,0.218004,31.889819,0.127461
all_days,stereo_vbee_ransac,11,cam,rpe,0.962357,0.037893,0.011982,0.000178,0.092835,16.305739,0.084749
all_days,stereo_vbee_ransac,11,kf,rpe,0.847085,0.044760,0.010227,0.000138,0.104390,7.301126,0.094307
all_days,stereo_vbee_ransac,12,cam,ape,0.607822,0.151007,0.137987,0.006968,0.175290,59.148496,0.089013
all_days,stereo_vbee_ransac,12,kf,ape,0.554269,0.158816,0.144659,0.015337,0.181750,24.973062,0.088377
all_days,stereo_vbee_ransac,12,cam,rpe,0.560030,0.031093,0.012533,0.000147,0.065461,8.244660,0.057606
all_days,stereo_vbee_ransac,12,kf,rpe,0.576378,0.037315,0.010087,0.000137,0.078578,4.661768,0.069153
all_days,stereo_vbee_ransac,13,cam,ape,0.823699,0.194875,0.147285,0.008939,0.235538,106.462249,0.132294
all_days,stereo_vbee_ransac,13,kf,ape,0.789336,0.217777,0.165401,0.023212,0.259010,49.576602,0.140211
all_days,stereo_vbee_ransac,13,cam,rpe,0.781778,0.035293,0.012024,0.000168,0.082028,12.905362,0.074047
all_days,stereo_vbee_ransac,13,kf,rpe,1.001380,0.042152,0.010260,0.000222,0.095134,6.679225,0.085286
all_days,stereo_vbee_ransac,14,cam,ape,0.718898,0.187025,0.162986,0.021175,0.223633,96.222955,0.122611
all_days,stereo_vbee_ransac,14,kf,ape,0.670762,0.182825,0.167626,0.010415,0.217954,33.110363,0.118655
all_days,stereo_vbee_ransac,14,cam,rpe,0.592558,0.035786,0.012854,0.000088,0.076601,11.283485,0.067728
all_days,stereo_vbee_ransac,14,kf,rpe,0.650891,0.041558,0.011001,0.000091,0.090264,5.670731,0.080128
all_days,stereo_vbee_ransac,15,cam,ape,0.977763,0.221477,0.180417,0.010678,0.274206,144.587788,0.161668
all_days,stereo_vbee_ransac,15,kf,ape,0.930874,0.244493,0.197419,0.015870,0.298810,64.733582,0.171788
all_days,stereo_vbee_ransac,15,cam,rpe,1.188230,0.036977,0.012348,0.000134,0.093034,16.635376,0.085370
all_days,stereo_vbee_ransac,15,kf,rpe,1.428229,0.054424,0.013407,0.000108,0.135895,13.370517,0.124522
all_machine_halls,stereo_baseline,1,cam,ape,0.193304,0.055026,0.046344,0.001731,0.063125,53.539373,0.030933
all_machine_halls,stereo_baseline,1,kf,ape,0.178436,0.065435,0.058522,0.007937,0.073526,4.103157,0.033530
all_machine_halls,stereo_baseline,1,cam,rpe,0.451319,0.038579,0.029898,0.000000,0.052646,37.237134,0.035823
all_machine_halls,stereo_baseline,1,kf,rpe,9.629336,0.597344,0.424669,0.000598,0.955646,692.249907,0.745948
all_machine_halls,stereo_baseline,2,cam,ape,0.147255,0.048893,0.051786,0.001710,0.052851,37.532757,0.020068
all_machine_halls,stereo_baseline,2,kf,ape,0.145754,0.053885,0.054200,0.005172,0.058196,2.492651,0.021982
all_machine_halls,stereo_baseline,2,cam,rpe,0.455717,0.038566,0.030040,0.000012,0.052606,37.182547,0.035777
all_machine_halls,stereo_baseline,2,kf,rpe,5.795547,0.622062,0.429973,0.002344,0.924658,628.419199,0.684128
all_machine_halls,stereo_baseline,3,cam,ape,0.238800,0.060039,0.054183,0.001390,0.070033,65.902716,0.036054
all_machine_halls,stereo_baseline,3,kf,ape,0.216360,0.075979,0.071016,0.005990,0.085667,5.482062,0.039573
all_machine_halls,stereo_baseline,3,cam,rpe,0.476956,0.038756,0.029952,0.000000,0.052900,37.599590,0.036005
all_machine_halls,stereo_baseline,3,kf,rpe,6.434830,0.607730,0.427557,0.002159,0.914462,623.835322,0.683304
all_machine_halls,stereo_baseline,4,cam,ape,0.213240,0.047487,0.047676,0.000993,0.052157,36.569356,0.021571
all_machine_halls,stereo_baseline,4,kf,ape,0.145278,0.054878,0.053678,0.002657,0.059605,2.650335,0.023263
all_machine_halls,stereo_baseline,4,cam,rpe,0.365886,0.038629,0.029955,0.000004,0.052670,37.290181,0.035805
all_machine_halls,stereo_baseline,4,kf,rpe,6.351555,0.613034,0.433110,0.002214,0.944419,664.486315,0.718413
all_machine_halls,stereo_baseline,5,cam,ape,0.165810,0.051027,0.054766,0.001149,0.055302,41.100924,0.021320
all_machine_halls,stereo_baseline,5,kf,ape,0.153077,0.057091,0.056672,0.004785,0.061904,2.927726,0.023931
all_machine_halls,stereo_baseline,5,cam,rpe,0.428354,0.038573,0.029944,0.000007,0.052621,37.209358,0.035793
all_machine_halls,stereo_baseline,5,kf,rpe,5.846952,0.604063,0.422880,0.002313,0.914270,637.783640,0.686292
all_machine_halls,stereo_baseline,6,cam,ape,0.183891,0.050676,0.047630,0.001741,0.056240,42.519875,0.024391
all_machine_halls,stereo_baseline,6,kf,ape,0.169230,0.056563,0.052949,0.007303,0.062862,3.050703,0.027429
all_machine_halls,stereo_baseline,6,cam,rpe,0.345882,0.038780,0.030250,0.000000,0.052745,37.395749,0.035750
all_machine_halls,stereo_baseline,6,kf,rpe,5.575215,0.586662,0.414403,0.000243,0.875098,590.428772,0.649326
all_machine_halls,stereo_baseline,7,cam,ape,0.486122,0.053892,0.054210,0.000916,0.062543,52.571462,0.031737
all_machine_halls,stereo_baseline,7,kf,ape,0.476846,0.059761,0.055564,0.005729,0.072322,3.881063,0.040732
all_machine_halls,stereo_baseline,7,cam,rpe,0.592627,0.038667,0.029920,0.000015,0.052875,37.572626,0.036064
all_machine_halls,stereo_baseline,7,kf,rpe,9.753194,0.623950,0.415035,0.000386,1.006752,751.040942,0.790087
all_machine_halls,stereo_baseline,8,cam,ape,0.239266,0.052351,0.051146,0.000910,0.057016,43.678367,0.022589
all_machine_halls,stereo_baseline,8,kf,ape,0.159045,0.056203,0.052529,0.003121,0.061866,2.885900,0.025858
all_machine_halls,stereo_baseline,8,cam,rpe,0.448910,0.038682,0.030026,0.000000,0.052724,37.346986,0.035827
all_machine_halls,stereo_baseline,8,kf,rpe,10.905555,0.603428,0.449740,0.000683,0.924334,643.358284,0.700192
all_machine_halls,stereo_baseline,9,cam,ape,0.287994,0.048193,0.047126,0.001489,0.052419,36.929982,0.020620
all_machine_halls,stereo_baseline,9,kf,ape,0.162430,0.055180,0.054798,0.002912,0.060864,2.767167,0.025682
all_machine_halls,stereo_baseline,9,cam,rpe,0.406783,0.038587,0.029904,0.000013,0.052708,37.335015,0.035905
all_machine_halls,stereo_baseline,9,kf,rpe,10.921962,0.609673,0.442024,0.000499,0.956903,683.084539,0.737538
all_machine_halls,stereo_baseline,10,cam,ape,0.193726,0.049845,0.050391,0.000760,0.055170,40.901554,0.023647
all_machine_halls,stereo_baseline,10,kf,ape,0.180442,0.058940,0.057922,0.003798,0.065985,3.243703,0.029666
all_machine_halls,stereo_baseline,10,cam,rpe,0.400545,0.038620,0.029885,0.000019,0.052652,37.250380,0.035788
all_machine_halls,stereo_baseline,10,kf,rpe,5.053604,0.606825,0.432263,0.002090,0.884105,581.541050,0.642966
all_machine_halls,stereo_baseline,11,cam,ape,1.115582,0.049071,0.047184,0.001382,0.054354,39.698235,0.023376
all_machine_halls,stereo_baseline,11,kf,ape,0.150414,0.054133,0.054443,0.004349,0.059962,2.685753,0.025788
all_machine_halls,stereo_baseline,11,cam,rpe,1.163769,0.038780,0.029998,0.000010,0.054511,39.924667,0.038309
all_machine_halls,stereo_baseline,11,kf,rpe,6.016001,0.613235,0.441580,0.000550,0.903229,608.603717,0.663149
all_machine_halls,stereo_baseline,12,cam,ape,0.197889,0.051665,0.048806,0.001002,0.057345,44.199950,0.024883
all_machine_halls,stereo_baseline,12,kf,ape,0.174828,0.057077,0.052868,0.007420,0.064479,3.147226,0.029995
all_machine_halls,stereo_baseline,12,cam,rpe,0.378280,0.038608,0.029920,0.000013,0.052666,37.278873,0.035821
all_machine_halls,stereo_baseline,12,kf,rpe,4.919164,0.602449,0.452122,0.001032,0.862333,562.175115,0.616987
all_machine_halls,stereo_baseline,13,cam,ape,0.148818,0.045751,0.044133,0.001945,0.049655,33.133626,0.019300
all_machine_halls,stereo_baseline,13,kf,ape,0.157767,0.051530,0.051012,0.004419,0.056484,2.402404,0.023133
all_machine_halls,stereo_baseline,13,cam,rpe,0.457089,0.038561,0.029680,0.000012,0.052583,37.152520,0.035749
all_machine_halls,stereo_baseline,13,kf,rpe,10.783173,0.602435,0.443798,0.001208,0.921995,639.255567,0.697959
all_machine_halls,stereo_baseline,14,cam,ape,0.178635,0.046486,0.043507,0.000476,0.051385,35.479764,0.021899
all_machine_halls,stereo_baseline,14,kf,ape,0.172627,0.056468,0.051610,0.003861,0.063113,3.059162,0.028189
all_machine_halls,stereo_baseline,14,cam,rpe,0.454578,0.038538,0.029783,0.000016,0.052584,37.151922,0.035776
all_machine_halls,stereo_baseline,14,kf,rpe,5.639539,0.596744,0.405666,0.000232,0.878694,592.203299,0.644981
all_machine_halls,stereo_baseline,15,cam,ape,0.200935,0.049533,0.048446,0.001457,0.055753,41.774066,0.025591
all_machine_halls,stereo_baseline,15,kf,ape,0.195273,0.060050,0.054075,0.004206,0.068148,3.566700,0.032220
all_machine_halls,stereo_baseline,15,cam,rpe,0.389340,0.038639,0.029880,0.000019,0.052695,37.313482,0.035829
all_machine_halls,stereo_baseline,15,kf,rpe,9.584431,0.594417,0.426755,0.000813,0.901736,623.669230,0.678083
all_machine_halls,stereo_vbee,1,cam,ape,0.207057,0.048880,0.047960,0.000669,0.053416,38.350833,0.021541
all_machine_halls,stereo_vbee,1,kf,ape,0.210423,0.055030,0.051218,0.004053,0.060775,2.755405,0.025792
all_machine_halls,stereo_vbee,1,cam,rpe,0.384749,0.038562,0.029870,0.000019,0.052564,37.134458,0.035721
